timestamp (seconds since 01/01/1970), system, entity , value (m)
1756381055.817662, lauv-fridtjof, 71, 1.939948
1756381055.874921, lauv-fridtjof, 71, 1.939948
1756381055.924805, lauv-fridtjof, 71, 1.949896
1756381055.983130, lauv-fridtjof, 71, 1.939948
1756381056.041518, lauv-fridtjof, 71, 1.939948
1756381056.099775, lauv-fridtjof, 71, 1.949896
1756381056.149854, lauv-fridtjof, 71, 1.939948
1756381056.208171, lauv-fridtjof, 71, 1.939948
1756381056.267036, lauv-fridtjof, 71, 1.939948
1756381056.324823, lauv-fridtjof, 71, 1.939948
1756381056.374821, lauv-fridtjof, 71, 1.949896
1756381056.433178, lauv-fridtjof, 71, 1.949896
1756381056.491845, lauv-fridtjof, 71, 1.949896
1756381056.549776, lauv-fridtjof, 71, 1.939948
1756381056.599794, lauv-fridtjof, 71, 1.939948
1756381056.660480, lauv-fridtjof, 71, 1.939948
1756381056.716519, lauv-fridtjof, 71, 1.929999
1756381056.774872, lauv-fridtjof, 71, 1.929999
1756381056.824823, lauv-fridtjof, 71, 1.929999
1756381056.883135, lauv-fridtjof, 71, 1.929999
1756381056.941442, lauv-fridtjof, 71, 1.929999
1756381056.999817, lauv-fridtjof, 71, 1.920051
1756381057.049827, lauv-fridtjof, 71, 1.920051
1756381057.108132, lauv-fridtjof, 71, 1.920051
1756381057.166558, lauv-fridtjof, 71, 1.910103
1756381057.224800, lauv-fridtjof, 71, 1.910103
1756381057.274896, lauv-fridtjof, 71, 1.920051
1756381057.333365, lauv-fridtjof, 71, 1.920051
1756381057.391553, lauv-fridtjof, 71, 1.920051
1756381057.449829, lauv-fridtjof, 71, 1.910103
1756381057.499773, lauv-fridtjof, 71, 1.910103
1756381057.558159, lauv-fridtjof, 71, 1.900154
1756381057.616559, lauv-fridtjof, 71, 1.890206
1756381057.674820, lauv-fridtjof, 71, 1.900154
1756381057.725544, lauv-fridtjof, 71, 1.900154
1756381057.783106, lauv-fridtjof, 71, 1.900154
1756381057.841523, lauv-fridtjof, 71, 1.890206
1756381057.899790, lauv-fridtjof, 71, 1.880257
1756381057.949775, lauv-fridtjof, 71, 1.880257
1756381058.008108, lauv-fridtjof, 71, 1.880257
1756381058.066603, lauv-fridtjof, 71, 1.880257
1756381058.124821, lauv-fridtjof, 71, 1.880257
1756381058.174905, lauv-fridtjof, 71, 1.880257
1756381058.233332, lauv-fridtjof, 71, 1.880257
1756381058.291770, lauv-fridtjof, 71, 1.870309
1756381058.349801, lauv-fridtjof, 71, 1.860360
1756381058.399787, lauv-fridtjof, 71, 1.870309
1756381058.460071, lauv-fridtjof, 71, 1.870309
1756381058.516605, lauv-fridtjof, 71, 1.860360
1756381058.574880, lauv-fridtjof, 71, 1.850412
1756381058.624803, lauv-fridtjof, 71, 1.850412
1756381058.683110, lauv-fridtjof, 71, 1.850412
1756381058.741471, lauv-fridtjof, 71, 1.840463
1756381058.801646, lauv-fridtjof, 71, 1.850412
1756381058.849865, lauv-fridtjof, 71, 1.850412
1756381058.908136, lauv-fridtjof, 71, 1.850412
1756381058.966498, lauv-fridtjof, 71, 1.840463
1756381059.024891, lauv-fridtjof, 71, 1.840463
1756381059.074903, lauv-fridtjof, 71, 1.840463
1756381059.133159, lauv-fridtjof, 71, 1.840463
1756381059.191506, lauv-fridtjof, 71, 1.830515
1756381059.249849, lauv-fridtjof, 71, 1.830515
1756381059.299831, lauv-fridtjof, 71, 1.820567
1756381059.358112, lauv-fridtjof, 71, 1.830515
1756381059.417068, lauv-fridtjof, 71, 1.830515
1756381059.474877, lauv-fridtjof, 71, 1.830515
1756381059.524803, lauv-fridtjof, 71, 1.820567
1756381059.583598, lauv-fridtjof, 71, 1.820567
1756381059.641513, lauv-fridtjof, 71, 1.820567
1756381059.699857, lauv-fridtjof, 71, 1.820567
1756381059.749779, lauv-fridtjof, 71, 1.810618
1756381059.809768, lauv-fridtjof, 71, 1.820567
1756381059.867659, lauv-fridtjof, 71, 1.820567
1756381059.924851, lauv-fridtjof, 71, 1.820567
1756381059.974916, lauv-fridtjof, 71, 1.810618
1756381060.033243, lauv-fridtjof, 71, 1.820567
1756381060.091509, lauv-fridtjof, 71, 1.820567
1756381060.149806, lauv-fridtjof, 71, 1.820567
1756381060.199817, lauv-fridtjof, 71, 1.820567
1756381060.258457, lauv-fridtjof, 71, 1.810618
1756381060.317838, lauv-fridtjof, 71, 1.820567
1756381060.374882, lauv-fridtjof, 71, 1.820567
1756381060.424889, lauv-fridtjof, 71, 1.810618
1756381060.483110, lauv-fridtjof, 71, 1.820567
1756381060.541470, lauv-fridtjof, 71, 1.820567
1756381060.599790, lauv-fridtjof, 71, 1.820567
1756381060.649856, lauv-fridtjof, 71, 1.820567
1756381060.708174, lauv-fridtjof, 71, 1.820567
1756381060.766473, lauv-fridtjof, 71, 1.810618
1756381060.824902, lauv-fridtjof, 71, 1.820567
1756381060.874908, lauv-fridtjof, 71, 1.820567
1756381060.933141, lauv-fridtjof, 71, 1.820567
1756381060.991530, lauv-fridtjof, 71, 1.820567
1756381061.049838, lauv-fridtjof, 71, 1.820567
1756381061.099822, lauv-fridtjof, 71, 1.820567
1756381061.158086, lauv-fridtjof, 71, 1.820567
1756381061.216594, lauv-fridtjof, 71, 1.810618
1756381061.274914, lauv-fridtjof, 71, 1.820567
1756381061.324848, lauv-fridtjof, 71, 1.820567
1756381061.383130, lauv-fridtjof, 71, 1.820567
1756381061.441518, lauv-fridtjof, 71, 1.820567
1756381061.499868, lauv-fridtjof, 71, 1.820567
1756381061.549846, lauv-fridtjof, 71, 1.820567
1756381061.608156, lauv-fridtjof, 71, 1.810618
1756381061.666547, lauv-fridtjof, 71, 1.820567
1756381061.724966, lauv-fridtjof, 71, 1.820567
1756381061.774925, lauv-fridtjof, 71, 1.820567
1756381061.833337, lauv-fridtjof, 71, 1.820567
1756381061.891545, lauv-fridtjof, 71, 1.830515
1756381061.949794, lauv-fridtjof, 71, 1.830515
1756381061.999797, lauv-fridtjof, 71, 1.830515
1756381062.060460, lauv-fridtjof, 71, 1.830515
1756381062.116578, lauv-fridtjof, 71, 1.830515
1756381062.174933, lauv-fridtjof, 71, 1.830515
1756381062.224899, lauv-fridtjof, 71, 1.850412
1756381062.283097, lauv-fridtjof, 71, 1.850412
1756381062.341480, lauv-fridtjof, 71, 1.850412
1756381062.399796, lauv-fridtjof, 71, 1.850412
1756381062.449837, lauv-fridtjof, 71, 1.850412
1756381062.508163, lauv-fridtjof, 71, 1.850412
1756381062.566522, lauv-fridtjof, 71, 1.850412
1756381062.624938, lauv-fridtjof, 71, 1.860360
1756381062.674879, lauv-fridtjof, 71, 1.850412
1756381062.733144, lauv-fridtjof, 71, 1.860360
1756381062.791539, lauv-fridtjof, 71, 1.860360
1756381062.849878, lauv-fridtjof, 71, 1.860360
1756381062.899908, lauv-fridtjof, 71, 1.870309
1756381062.958095, lauv-fridtjof, 71, 1.870309
1756381063.016501, lauv-fridtjof, 71, 1.860360
1756381063.074882, lauv-fridtjof, 71, 1.870309
1756381063.124854, lauv-fridtjof, 71, 1.870309
1756381063.183101, lauv-fridtjof, 71, 1.870309
1756381063.241546, lauv-fridtjof, 71, 1.870309
1756381063.299845, lauv-fridtjof, 71, 1.870309
1756381063.349964, lauv-fridtjof, 71, 1.870309
1756381063.408094, lauv-fridtjof, 71, 1.870309
1756381063.466525, lauv-fridtjof, 71, 1.880257
1756381063.524854, lauv-fridtjof, 71, 1.880257
1756381063.574915, lauv-fridtjof, 71, 1.880257
1756381063.633337, lauv-fridtjof, 71, 1.880257
1756381063.692224, lauv-fridtjof, 71, 1.890206
1756381063.749810, lauv-fridtjof, 71, 1.890206
1756381063.799837, lauv-fridtjof, 71, 1.890206
1756381063.858146, lauv-fridtjof, 71, 1.890206
1756381063.917420, lauv-fridtjof, 71, 1.900154
1756381063.974942, lauv-fridtjof, 71, 1.890206
1756381064.024800, lauv-fridtjof, 71, 1.890206
1756381064.083146, lauv-fridtjof, 71, 1.900154
1756381064.141470, lauv-fridtjof, 71, 1.890206
1756381064.199797, lauv-fridtjof, 71, 1.890206
1756381064.249848, lauv-fridtjof, 71, 1.900154
1756381064.308108, lauv-fridtjof, 71, 1.910103
1756381064.366495, lauv-fridtjof, 71, 1.910103
1756381064.424905, lauv-fridtjof, 71, 1.920051
1756381064.474894, lauv-fridtjof, 71, 1.910103
1756381064.533179, lauv-fridtjof, 71, 1.910103
1756381064.591582, lauv-fridtjof, 71, 1.910103
1756381064.649851, lauv-fridtjof, 71, 1.910103
1756381064.699878, lauv-fridtjof, 71, 1.910103
1756381064.758132, lauv-fridtjof, 71, 1.920051
1756381064.816556, lauv-fridtjof, 71, 1.920051
1756381064.874887, lauv-fridtjof, 71, 1.910103
1756381064.924810, lauv-fridtjof, 71, 1.910103
1756381064.983216, lauv-fridtjof, 71, 1.920051
1756381065.041524, lauv-fridtjof, 71, 1.920051
1756381065.099797, lauv-fridtjof, 71, 1.920051
1756381065.149929, lauv-fridtjof, 71, 1.920051
1756381065.208100, lauv-fridtjof, 71, 1.920051
1756381065.266576, lauv-fridtjof, 71, 1.920051
1756381065.324849, lauv-fridtjof, 71, 1.920051
1756381065.374950, lauv-fridtjof, 71, 1.920051
1756381065.433262, lauv-fridtjof, 71, 1.920051
1756381065.491527, lauv-fridtjof, 71, 1.920051
1756381065.549809, lauv-fridtjof, 71, 1.920051
1756381065.599820, lauv-fridtjof, 71, 1.920051
1756381065.658237, lauv-fridtjof, 71, 1.920051
1756381065.716599, lauv-fridtjof, 71, 1.920051
1756381065.774992, lauv-fridtjof, 71, 1.920051
1756381065.825012, lauv-fridtjof, 71, 1.920051
1756381065.883131, lauv-fridtjof, 71, 1.920051
1756381065.941477, lauv-fridtjof, 71, 1.920051
1756381065.999812, lauv-fridtjof, 71, 1.929999
1756381066.049855, lauv-fridtjof, 71, 1.920051
1756381066.108850, lauv-fridtjof, 71, 1.920051
1756381066.166486, lauv-fridtjof, 71, 1.929999
1756381066.224866, lauv-fridtjof, 71, 1.920051
1756381066.274903, lauv-fridtjof, 71, 1.920051
1756381066.333214, lauv-fridtjof, 71, 1.920051
1756381066.391558, lauv-fridtjof, 71, 1.920051
1756381066.450691, lauv-fridtjof, 71, 1.920051
1756381066.499802, lauv-fridtjof, 71, 1.920051
1756381066.558233, lauv-fridtjof, 71, 1.920051
1756381066.616629, lauv-fridtjof, 71, 1.920051
1756381066.674923, lauv-fridtjof, 71, 1.920051
1756381066.724887, lauv-fridtjof, 71, 1.920051
1756381066.783163, lauv-fridtjof, 71, 1.920051
1756381066.841983, lauv-fridtjof, 71, 1.920051
1756381066.899906, lauv-fridtjof, 71, 1.920051
1756381066.949811, lauv-fridtjof, 71, 1.920051
1756381067.008312, lauv-fridtjof, 71, 1.920051
1756381067.066560, lauv-fridtjof, 71, 1.920051
1756381067.124839, lauv-fridtjof, 71, 1.929999
1756381067.174930, lauv-fridtjof, 71, 1.920051
1756381067.233248, lauv-fridtjof, 71, 1.920051
1756381067.291529, lauv-fridtjof, 71, 1.920051
1756381067.349825, lauv-fridtjof, 71, 1.920051
1756381067.399912, lauv-fridtjof, 71, 1.920051
1756381067.458154, lauv-fridtjof, 71, 1.910103
1756381067.516524, lauv-fridtjof, 71, 1.910103
1756381067.574956, lauv-fridtjof, 71, 1.920051
1756381067.625282, lauv-fridtjof, 71, 1.910103
1756381067.683109, lauv-fridtjof, 71, 1.920051
1756381067.741632, lauv-fridtjof, 71, 1.910103
1756381067.799822, lauv-fridtjof, 71, 1.910103
1756381067.849880, lauv-fridtjof, 71, 1.910103
1756381067.908551, lauv-fridtjof, 71, 1.900154
1756381067.966622, lauv-fridtjof, 71, 1.910103
1756381068.024893, lauv-fridtjof, 71, 1.920051
1756381068.074912, lauv-fridtjof, 71, 1.910103
1756381068.133163, lauv-fridtjof, 71, 1.910103
1756381068.191576, lauv-fridtjof, 71, 1.910103
1756381068.249898, lauv-fridtjof, 71, 1.910103
1756381068.299805, lauv-fridtjof, 71, 1.920051
1756381068.360166, lauv-fridtjof, 71, 1.910103
1756381068.416869, lauv-fridtjof, 71, 1.910103
1756381068.474949, lauv-fridtjof, 71, 1.920051
1756381068.524840, lauv-fridtjof, 71, 1.920051
1756381068.583308, lauv-fridtjof, 71, 1.910103
1756381068.641546, lauv-fridtjof, 71, 1.910103
1756381068.699840, lauv-fridtjof, 71, 1.910103
1756381068.749838, lauv-fridtjof, 71, 1.910103
1756381068.808965, lauv-fridtjof, 71, 1.900154
1756381068.866538, lauv-fridtjof, 71, 1.900154
1756381068.924876, lauv-fridtjof, 71, 1.900154
1756381068.976356, lauv-fridtjof, 71, 1.900154
1756381069.034151, lauv-fridtjof, 71, 1.890206
1756381069.091632, lauv-fridtjof, 71, 1.890206
1756381069.149905, lauv-fridtjof, 71, 1.900154
1756381069.199838, lauv-fridtjof, 71, 1.900154
1756381069.258375, lauv-fridtjof, 71, 1.900154
1756381069.316555, lauv-fridtjof, 71, 1.900154
1756381069.374937, lauv-fridtjof, 71, 1.900154
1756381069.424913, lauv-fridtjof, 71, 1.890206
1756381069.483158, lauv-fridtjof, 71, 1.890206
1756381069.541487, lauv-fridtjof, 71, 1.880257
1756381069.599805, lauv-fridtjof, 71, 1.880257
1756381069.649889, lauv-fridtjof, 71, 1.880257
1756381069.708134, lauv-fridtjof, 71, 1.880257
1756381069.766532, lauv-fridtjof, 71, 1.880257
1756381069.824892, lauv-fridtjof, 71, 1.880257
1756381069.874979, lauv-fridtjof, 71, 1.880257
1756381069.933227, lauv-fridtjof, 71, 1.880257
1756381069.991544, lauv-fridtjof, 71, 1.870309
1756381070.049936, lauv-fridtjof, 71, 1.870309
1756381070.099905, lauv-fridtjof, 71, 1.870309
1756381070.158127, lauv-fridtjof, 71, 1.870309
1756381070.216547, lauv-fridtjof, 71, 1.870309
1756381070.274940, lauv-fridtjof, 71, 1.860360
1756381070.324884, lauv-fridtjof, 71, 1.860360
1756381070.383253, lauv-fridtjof, 71, 1.870309
1756381070.441546, lauv-fridtjof, 71, 1.870309
1756381070.499825, lauv-fridtjof, 71, 1.860360
1756381070.550500, lauv-fridtjof, 71, 1.870309
1756381070.608216, lauv-fridtjof, 71, 1.860360
1756381070.666570, lauv-fridtjof, 71, 1.850412
1756381070.725022, lauv-fridtjof, 71, 1.860360
1756381070.774942, lauv-fridtjof, 71, 1.860360
1756381070.833255, lauv-fridtjof, 71, 1.860360
1756381070.891552, lauv-fridtjof, 71, 1.860360
1756381070.949908, lauv-fridtjof, 71, 1.860360
1756381070.999794, lauv-fridtjof, 71, 1.850412
1756381071.060526, lauv-fridtjof, 71, 1.850412
1756381071.116582, lauv-fridtjof, 71, 1.850412
1756381071.174950, lauv-fridtjof, 71, 1.850412
1756381071.224928, lauv-fridtjof, 71, 1.850412
1756381071.283123, lauv-fridtjof, 71, 1.850412
1756381071.341486, lauv-fridtjof, 71, 1.860360
1756381071.399872, lauv-fridtjof, 71, 1.850412
1756381071.449882, lauv-fridtjof, 71, 1.850412
1756381071.508286, lauv-fridtjof, 71, 1.850412
1756381071.566535, lauv-fridtjof, 71, 1.850412
1756381071.625389, lauv-fridtjof, 71, 1.850412
1756381071.674906, lauv-fridtjof, 71, 1.850412
1756381071.733230, lauv-fridtjof, 71, 1.850412
1756381071.791575, lauv-fridtjof, 71, 1.850412
1756381071.849893, lauv-fridtjof, 71, 1.850412
1756381071.899865, lauv-fridtjof, 71, 1.850412
1756381071.958127, lauv-fridtjof, 71, 1.850412
1756381072.016531, lauv-fridtjof, 71, 1.850412
1756381072.074968, lauv-fridtjof, 71, 1.840463
1756381072.124845, lauv-fridtjof, 71, 1.850412
1756381072.183174, lauv-fridtjof, 71, 1.850412
1756381072.241570, lauv-fridtjof, 71, 1.850412
1756381072.299906, lauv-fridtjof, 71, 1.840463
1756381072.349826, lauv-fridtjof, 71, 1.840463
1756381072.408249, lauv-fridtjof, 71, 1.850412
1756381072.467941, lauv-fridtjof, 71, 1.840463
1756381072.524874, lauv-fridtjof, 71, 1.850412
1756381072.574912, lauv-fridtjof, 71, 1.850412
1756381072.633266, lauv-fridtjof, 71, 1.850412
1756381072.691568, lauv-fridtjof, 71, 1.840463
1756381072.749817, lauv-fridtjof, 71, 1.840463
1756381072.799864, lauv-fridtjof, 71, 1.840463
1756381072.858171, lauv-fridtjof, 71, 1.840463
1756381072.916649, lauv-fridtjof, 71, 1.850412
1756381072.974919, lauv-fridtjof, 71, 1.840463
1756381073.024909, lauv-fridtjof, 71, 1.840463
1756381073.083154, lauv-fridtjof, 71, 1.840463
1756381073.141532, lauv-fridtjof, 71, 1.840463
1756381073.199854, lauv-fridtjof, 71, 1.840463
1756381073.249922, lauv-fridtjof, 71, 1.840463
1756381073.308246, lauv-fridtjof, 71, 1.840463
1756381073.366511, lauv-fridtjof, 71, 1.850412
1756381073.424947, lauv-fridtjof, 71, 1.840463
1756381073.474914, lauv-fridtjof, 71, 1.840463
1756381073.533241, lauv-fridtjof, 71, 1.840463
1756381073.592170, lauv-fridtjof, 71, 1.840463
1756381073.649883, lauv-fridtjof, 71, 1.840463
1756381073.699856, lauv-fridtjof, 71, 1.840463
1756381073.758155, lauv-fridtjof, 71, 1.840463
1756381073.816589, lauv-fridtjof, 71, 1.830515
1756381073.874915, lauv-fridtjof, 71, 1.840463
1756381073.924899, lauv-fridtjof, 71, 1.830515
1756381073.983118, lauv-fridtjof, 71, 1.830515
1756381074.041950, lauv-fridtjof, 71, 1.840463
1756381074.099873, lauv-fridtjof, 71, 1.830515
1756381074.149830, lauv-fridtjof, 71, 1.830515
1756381074.208264, lauv-fridtjof, 71, 1.840463
1756381074.266590, lauv-fridtjof, 71, 1.840463
1756381074.324904, lauv-fridtjof, 71, 1.840463
1756381074.374948, lauv-fridtjof, 71, 1.840463
1756381074.433354, lauv-fridtjof, 71, 1.840463
1756381074.491585, lauv-fridtjof, 71, 1.840463
1756381074.549840, lauv-fridtjof, 71, 1.840463
1756381074.600296, lauv-fridtjof, 71, 1.850412
1756381074.658237, lauv-fridtjof, 71, 1.840463
1756381074.716732, lauv-fridtjof, 71, 1.840463
1756381074.774970, lauv-fridtjof, 71, 1.850412
1756381074.824912, lauv-fridtjof, 71, 1.840463
1756381074.883132, lauv-fridtjof, 71, 1.840463
1756381074.941530, lauv-fridtjof, 71, 1.850412
1756381074.999825, lauv-fridtjof, 71, 1.850412
1756381075.049880, lauv-fridtjof, 71, 1.850412
1756381075.108229, lauv-fridtjof, 71, 1.850412
1756381075.166522, lauv-fridtjof, 71, 1.840463
1756381075.224952, lauv-fridtjof, 71, 1.850412
1756381075.274915, lauv-fridtjof, 71, 1.850412
1756381075.333248, lauv-fridtjof, 71, 1.850412
1756381075.391640, lauv-fridtjof, 71, 1.840463
1756381075.449915, lauv-fridtjof, 71, 1.850412
1756381075.499830, lauv-fridtjof, 71, 1.850412
1756381075.558132, lauv-fridtjof, 71, 1.850412
1756381075.616963, lauv-fridtjof, 71, 1.850412
1756381075.674911, lauv-fridtjof, 71, 1.850412
1756381075.725163, lauv-fridtjof, 71, 1.850412
1756381075.783141, lauv-fridtjof, 71, 1.860360
1756381075.841563, lauv-fridtjof, 71, 1.860360
1756381075.899832, lauv-fridtjof, 71, 1.860360
1756381075.949856, lauv-fridtjof, 71, 1.860360
1756381076.008315, lauv-fridtjof, 71, 1.860360
1756381076.066562, lauv-fridtjof, 71, 1.860360
1756381076.124857, lauv-fridtjof, 71, 1.860360
1756381076.174943, lauv-fridtjof, 71, 1.870309
1756381076.233328, lauv-fridtjof, 71, 1.870309
1756381076.291584, lauv-fridtjof, 71, 1.860360
1756381076.349839, lauv-fridtjof, 71, 1.860360
1756381076.399887, lauv-fridtjof, 71, 1.860360
1756381076.458247, lauv-fridtjof, 71, 1.860360
1756381076.517459, lauv-fridtjof, 71, 1.870309
1756381076.574924, lauv-fridtjof, 71, 1.870309
1756381076.624924, lauv-fridtjof, 71, 1.870309
1756381076.683144, lauv-fridtjof, 71, 1.860360
1756381076.741532, lauv-fridtjof, 71, 1.860360
1756381076.799836, lauv-fridtjof, 71, 1.860360
1756381076.849890, lauv-fridtjof, 71, 1.860360
1756381076.908342, lauv-fridtjof, 71, 1.870309
1756381076.966552, lauv-fridtjof, 71, 1.870309
1756381077.024859, lauv-fridtjof, 71, 1.870309
1756381077.074935, lauv-fridtjof, 71, 1.870309
1756381077.133226, lauv-fridtjof, 71, 1.870309
1756381077.191565, lauv-fridtjof, 71, 1.880257
1756381077.249892, lauv-fridtjof, 71, 1.870309
1756381077.299844, lauv-fridtjof, 71, 1.870309
1756381077.358144, lauv-fridtjof, 71, 1.880257
1756381077.416562, lauv-fridtjof, 71, 1.890206
1756381077.475429, lauv-fridtjof, 71, 1.880257
1756381077.524897, lauv-fridtjof, 71, 1.880257
1756381077.583408, lauv-fridtjof, 71, 1.880257
1756381077.641562, lauv-fridtjof, 71, 1.880257
1756381077.699882, lauv-fridtjof, 71, 1.880257
1756381077.749835, lauv-fridtjof, 71, 1.880257
1756381077.808256, lauv-fridtjof, 71, 1.880257
1756381077.866596, lauv-fridtjof, 71, 1.880257
1756381077.924927, lauv-fridtjof, 71, 1.880257
1756381077.974939, lauv-fridtjof, 71, 1.880257
1756381078.033350, lauv-fridtjof, 71, 1.890206
1756381078.091592, lauv-fridtjof, 71, 1.880257
1756381078.149845, lauv-fridtjof, 71, 1.890206
1756381078.199874, lauv-fridtjof, 71, 1.890206
1756381078.258291, lauv-fridtjof, 71, 1.890206
1756381078.316584, lauv-fridtjof, 71, 1.890206
1756381078.374950, lauv-fridtjof, 71, 1.880257
1756381078.424973, lauv-fridtjof, 71, 1.880257
1756381078.483166, lauv-fridtjof, 71, 1.880257
1756381078.541651, lauv-fridtjof, 71, 1.880257
1756381078.599868, lauv-fridtjof, 71, 1.890206
1756381078.649966, lauv-fridtjof, 71, 1.900154
1756381078.708790, lauv-fridtjof, 71, 1.900154
1756381078.766553, lauv-fridtjof, 71, 1.890206
1756381078.824928, lauv-fridtjof, 71, 1.890206
1756381078.874929, lauv-fridtjof, 71, 1.890206
1756381078.933235, lauv-fridtjof, 71, 1.890206
1756381078.991608, lauv-fridtjof, 71, 1.890206
1756381079.049897, lauv-fridtjof, 71, 1.880257
1756381079.099869, lauv-fridtjof, 71, 1.890206
1756381079.158149, lauv-fridtjof, 71, 1.900154
1756381079.216605, lauv-fridtjof, 71, 1.890206
1756381079.274916, lauv-fridtjof, 71, 1.890206
1756381079.325227, lauv-fridtjof, 71, 1.900154
1756381079.383150, lauv-fridtjof, 71, 1.900154
1756381079.441607, lauv-fridtjof, 71, 1.890206
1756381079.499849, lauv-fridtjof, 71, 1.900154
1756381079.549865, lauv-fridtjof, 71, 1.900154
1756381079.608269, lauv-fridtjof, 71, 1.900154
